Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000010932556_Node0_Node8_Zero,2000.029241,2000.072116,1,RetryLimit,264,0,nan
2000016395391_Node0_Node8_Zero,2000.029241,2000.072116,1,RetryLimit,264,0,nan
2000021860571_Node0_Node8_Zero,2000.029241,2000.072116,1,RetryLimit,264,0,nan
2000027327671_Node0_Node8_Zero,2000.033949,2000.07502,0,,232,7.572525408e-13,0
2000032790189_Node0_Node8_Zero,2000.034859,2000.07502,0,,199,7.572525408e-13,0
2000038255339_Node0_Node8_Zero,2000.039189,2000.07502,0,,166,7.572525408e-13,0
2000043720606_Node0_Node8_Zero,2000.044654,2000.07891,0,,133,7.572525408e-13,0
2000049184669_Node0_Node8_Zero,2000.050158,2000.07891,0,,100,7.572525408e-13,0
2000054648621_Node0_Node8_Zero,2000.055462,2000.07891,0,,67,7.572525408e-13,0
2000060114925_Node0_Node8_Zero,2000.061008,2000.083614,0,,67,7.572525408e-13,0
2000065576062_Node0_Node8_Zero,2000.066489,2000.083614,0,,34,7.572525408e-13,0
2000071035968_Node0_Node8_Zero,2000.072869,2000.083614,0,,33,7.572525408e-13,0
2000076497018_Node0_Node8_Zero,2000.081637,2000.084384,0,,1,7.572525408e-13,0
2000081962785_Node0_Node8_Zero,2000.085265,2000.086156,0,,0,7.572525408e-13,0
2000087428530_Node0_Node8_Zero,2000.089446,2000.090277,0,,0,7.572525408e-13,0
2000092895539_Node0_Node8_Zero,2000.095003,2000.095954,0,,0,7.572525408e-13,0
2000098360103_Node0_Node8_Zero,2000.100159,2000.10117,0,,0,7.572525408e-13,0
2000103822903_Node0_Node8_Zero,2000.104716,2000.105668,0,,0,7.572525408e-13,0
2000109286556_Node0_Node8_Zero,2000.11008,2000.111111,0,,0,7.572525408e-13,0
2000114750685_Node0_Node8_Zero,2000.115624,2000.116555,0,,0,7.572525408e-13,0
2000120215287_Node0_Node8_Zero,2000.120909,2000.12188,0,,0,7.572525408e-13,0
2000125679131_Node0_Node8_Zero,2000.126633,2000.127484,0,,0,7.572525408e-13,0
2000131140782_Node0_Node8_Zero,2000.131954,2000.132765,0,,0,7.572525408e-13,0
2000136601683_Node0_Node8_Zero,2000.137515,2000.138346,0,,0,7.572525408e-13,0
2000142068212_Node0_Node8_Zero,2000.143002,2000.143933,0,,0,7.572525408e-13,0
2000147533025_Node0_Node8_Zero,2000.148266,2000.149138,0,,0,7.572525408e-13,0
2000152994551_Node0_Node8_Zero,2000.153808,2000.154859,0,,0,7.572525408e-13,0
2000158458969_Node0_Node8_Zero,2000.159294,2000.160126,0,,0,7.572525408e-13,0
2000163919374_Node0_Node8_Zero,2000.164873,2000.167656,0,,89,7.572525408e-13,0
2000169388853_Node0_Node8_Zero,2000.170448,2000.175213,0,,89,7.572525408e-13,0
2000174851816_Node0_Node8_Zero,2000.181746,2000.182557,0,,0,7.572525408e-13,0
2000180317902_Node0_Node8_Zero,2000.183248,2000.187909,0,,6,7.572525408e-13,0
2000185785805_Node0_Node8_Zero,2000.194082,2000.194894,0,,0,7.572525408e-13,0
2000191253972_Node0_Node8_Zero,2000.19978,2000.201251,0,,0,7.572525408e-13,0
2000196720091_Node0_Node8_Zero,2000.19978,2000.201251,0,,0,7.572525408e-13,0
2000202185885_Node0_Node8_Zero,2000.203478,2000.204289,0,,0,7.572525408e-13,0
2000207648705_Node0_Node8_Zero,2000.208382,2000.209413,0,,0,7.572525408e-13,0
2000213110343_Node0_Node8_Zero,2000.213864,2000.214735,0,,0,7.572525408e-13,0
2000218574767_Node0_Node8_Zero,2000.219781,2000.220853,0,,0,7.572525408e-13,0
2000224038670_Node0_Node8_Zero,2000.224732,2000.225643,0,,0,7.572525408e-13,0
2000229505825_Node0_Node8_Zero,2000.230379,2000.231311,0,,0,7.572525408e-13,0
2000234968961_Node0_Node8_Zero,2000.235962,2000.236774,0,,0,7.572525408e-13,0
2000240430792_Node0_Node8_Zero,2000.241184,2000.242055,0,,0,7.572525408e-13,0
2000245895392_Node0_Node8_Zero,2000.246689,2000.24778,0,,0,7.572525408e-13,0
2000251361463_Node0_Node8_Zero,2000.253821,2000.254792,0,,0,7.572525408e-13,0
2000256830929_Node0_Node8_Zero,2000.257584,2000.258676,0,,0,7.572525408e-13,0
2000262299024_Node0_Node8_Zero,2000.263586,2000.264417,0,,0,7.572525408e-13,0
