Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,362,1660,14,14,0,0,2022,2716,0,0,98,209,465,0,741,0,0
Node1,34,150,500,610,1498,2147,184,239,1498,2079,337,570,6,0,69,0,0
Node2,324,1128,139,154,396,650,1452,1708,396,643,147,226,873,0,210,0,0
Node3,22,219,460,542,1066,1293,241,335,1066,1263,333,451,111,0,123,0,0
Node4,110,660,135,217,451,592,770,881,451,582,215,317,300,0,174,0,0
Node5,34,182,316,383,677,825,216,339,677,823,294,398,45,0,105,0,0
Node6,12,471,103,167,419,566,483,569,419,549,226,325,174,0,114,0,0
Node7,35,883,104,161,672,798,918,1313,672,793,135,212,171,0,420,0,0
Node8,0,0,166,297,984,1369,0,0,984,1357,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
