Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,102,2521,21,21,0,0,2623,3707,0,0,362,1028,2367,0,39,0,0
Node1,69,140,94,175,3293,5007,209,384,3293,4935,205,521,3825,0,36,0,0
Node2,109,98,40,83,326,757,207,560,326,725,197,540,69,0,42,0,0
Node3,18,62,43,96,225,648,80,133,225,570,183,512,72,0,30,0,0
Node4,211,494,57,80,209,553,705,824,209,544,22,74,1233,0,96,0,0
Node5,31,247,236,277,578,682,278,334,578,674,165,222,327,0,126,0,0
Node6,10,56,54,71,404,509,66,153,404,505,156,221,126,0,63,0,0
Node7,4,215,44,96,184,273,219,254,184,268,121,171,93,0,84,0,0
Node8,0,0,31,71,350,400,0,0,350,400,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
