Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,426,2968,32,32,0,0,3394,4951,0,0,63,72,1566,0,108,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,426,595,285,526,3698,4741,1021,1533,3698,4553,52,69,1466,0,41,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,110,614,340,371,557,846,724,1030,557,765,39,65,273,0,39,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,85,562,249,290,601,841,647,1069,601,812,29,62,154,0,90,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,70,111,640,1045,0,0,640,976,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
